G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
1,0,0,1,522.6726757,-7.087681211,41.15880042,0.2689167,-0.581640506,0.312723807
1,0,0,1,511.5170819,-8.193106158,41.597766,0.273161509,-0.58423577,0.311074261
1,0,0,1,500.2355804,-9.296511305,42.02646611,0.277339001,-0.586686784,0.309347783
1,0,0,1,488.830917,-10.39763069,42.44478887,0.281448002,-0.58899314,0.307545138
1,0,0,1,477.3058979,-11.49618734,42.85263616,0.285487618,-0.591154073,0.305666455
1,0,0,1,465.6633468,-12.59191706,43.24990069,0.289456721,-0.593169245,0.303712524
1,0,0,1,453.9061472,-13.68454754,43.63648621,0.293354472,-0.595037964,0.301683492
1,0,0,1,442.0371972,-14.77381266,44.01229403,0.297179786,-0.596759963,0.299580177
1,0,0,1,430.0594452,-15.85943257,44.37724236,0.30093186,-0.598334625,0.297402765
1,0,0,1,417.9758446,-16.94113488,44.73124585,0.304609635,-0.599761752,0.295152117
1,0,0,1,405.7893873,-18.01864378,45.07422589,0.308212343,-0.601040801,0.292828458
1,0,0,1,393.5030644,-19.09169933,45.40609213,0.311738956,-0.602171648,0.290432691
1,0,0,1,381.1199027,-20.16003907,45.72676018,0.315188743,-0.603153823,0.28796508
1,0,0,1,368.6429321,-21.22340851,46.03614202,0.318560704,-0.603987273,0.285426569
1,0,0,1,356.0752227,-22.28154362,46.33416278,0.321854144,-0.604671604,0.282817461
1,0,0,1,343.4198545,-23.33418653,46.62074591,0.325068099,-0.605206836,0.280138736
1,0,0,1,330.6799495,-24.3810742,46.89582381,0.32820192,-0.605592648,0.277390728
1,0,0,1,317.8586415,-25.42195247,47.15932467,0.33125469,-0.605829132,0.274574442
1,0,0,1,304.9591034,-26.45656132,47.4111865,0.334225808,-0.605916045,0.271690237
1,0,0,1,291.9845155,-27.48464567,47.65134712,0.337114398,-0.605853549,0.268739151
1,0,0,1,278.9380895,-28.50594429,47.87975466,0.339919898,-0.605641475,0.265721577
1,0,0,1,265.8230389,-29.52020457,48.09635359,0.342641469,-0.605280061,0.262638592
1,0,0,1,252.642602,-30.52717359,48.30109292,0.345278588,-0.604769211,0.259490623
1,0,0,1,239.4000167,-31.52660871,48.49391653,0.347830454,-0.604109235,0.256278781
1,0,0,1,226.0985455,-32.51826437,48.67477561,0.350296584,-0.603300112,0.253003528
1,0,0,1,212.7414536,-33.50190016,48.84362145,0.352676216,-0.602342225,0.24966601
1,0,0,1,199.3320327,-34.47727098,49.00041462,0.354968908,-0.601235629,0.246266721
1,0,0,1,185.8735798,-35.44413801,49.14511476,0.357173942,-0.599980777,0.242806835
1,0,0,1,172.3694179,-36.40226063,49.27768807,0.359290927,-0.598577799,0.239286871
1,0,0,1,158.8228742,-37.35140474,49.3980997,0.361319191,-0.59702722,0.23570803
1,0,0,1,145.2372976,-38.29133316,49.50632276,0.363258389,-0.595329244,0.232070855
1,0,0,1,131.6160373,-39.22181374,49.60233097,0.365107892,-0.59348447,0.228376577
1,0,0,1,117.9624586,-40.14261272,49.68610462,0.366867399,-0.591493172,0.224625773
1,0,0,1,104.2799234,-41.0535041,49.75762204,0.368536319,-0.589356021,0.220819702
1,0,0,1,90.57180638,-41.95426262,49.81686593,0.370114397,-0.587073367,0.21695897
1,0,0,1,76.84147891,-42.84466984,49.86381801,0.371601084,-0.58464595,0.213044865
1,0,0,1,63.09232516,-43.72450589,49.89846672,0.372996169,-0.582074192,0.209078022
1,0,0,1,49.32772738,-44.59355559,49.92080177,0.374299148,-0.579358903,0.205059755
1,0,0,1,35.55108078,-45.45160272,49.93081927,0.375509856,-0.576500579,0.200990723
1,0,0,1,21.76577853,-46.29843697,49.92851552,0.376627835,-0.5735001,0.196872264
1,0,0,1,7.975224527,-47.13384803,49.91389228,0.37765297,-0.57035803,0.19270506
1,0,0,1,-5.817181659,-47.95763087,49.88695225,0.378584852,-0.56707532,0.188490468
1,0,0,1,-19.60803355,-48.76957981,49.84770431,0.379423411,-0.563652606,0.184229195
1,0,0,1,-33.39393208,-49.56949445,49.7961584,0.380168281,-0.560090906,0.179922625
1,0,0,1,-47.17147483,-50.35717541,49.73232905,0.380819438,-0.556390926,0.175571488
1,0,0,1,-60.9372687,-51.13242996,49.65623059,0.38137656,-0.55255375,0.17117719
1,0,0,1,-74.68791894,-51.89506683,49.5678816,0.38183967,-0.548580154,0.166740485
1,0,0,1,-88.42004026,-52.64490009,49.46730181,0.382208491,-0.54447129,0.162262799
1,0,0,1,-102.1302463,-53.38174412,49.35451647,0.382483092,-0.540228,0.157744908
1,0,0,1,-115.81516,-54.10541809,49.22955263,0.382663244,-0.535851502,0.153188258
1,0,0,1,-129.471405,-54.81574221,49.09244215,0.382749063,-0.531342706,0.148593644
1,0,0,1,-143.0956151,-55.51254213,48.94321814,0.382740367,-0.526702894,0.143962527
1,0,0,1,-156.6844272,-56.19564482,48.78191836,0.382637321,-0.521933041,0.139295721
1,0,0,1,-170.2344911,-56.86488218,48.60858232,0.382439789,-0.517034494,0.134594705
1,0,0,1,-183.7424621,-57.52008746,48.42325424,0.382147983,-0.512008291,0.129860309
1,0,0,1,-197.2050107,-58.16109934,48.22597968,0.381761812,-0.506855843,0.125094031
1,0,0,1,-210.6188157,-58.78775892,48.0168079,0.381281533,-0.501578251,0.120296718
1,0,0,1,-223.9805722,-59.39991297,47.79578927,0.380707103,-0.496176986,0.115469883
1,0,0,1,-237.2869847,-59.99741043,47.56297818,0.380038824,-0.490653213,0.110614389
1,0,0,1,-250.5347751,-60.58010499,47.31843113,0.379276699,-0.485008462,0.105731763
1,0,0,1,-263.7206755,-61.14785218,47.06220899,0.378421077,-0.47924396,0.100822883
1,0,0,1,-276.8414361,-61.70051241,46.79437465,0.377472007,-0.473361294,0.095889287
1,0,0,1,-289.8938192,-62.23794854,46.5149948,0.376429886,-0.467361751,0.090931865
1,0,0,1,-302.8746068,-62.76002852,46.224138,0.375294808,-0.461246975,0.085952167
1,0,0,1,-315.780595,-63.26662274,45.92187663,0.374067217,-0.455018312,0.080951095
1,0,0,1,-328.6086017,-63.75760649,45.60828517,0.372747254,-0.448677461,0.075930208
1,0,0,1,-341.3554614,-64.23285772,45.28344171,0.371335406,-0.442225825,0.070890419
1,0,0,1,-354.0180322,-64.69225967,44.94742607,0.36983186,-0.435665157,0.065833297
1,0,0,1,-366.5931904,-65.13569871,44.60032129,0.368237149,-0.428996914,0.060759766
1,0,0,1,-379.0778368,-65.56306634,44.24221224,0.366551503,-0.422222904,0.055671401
1,0,0,1,-391.468892,-65.97425693,43.87318732,0.3647755,-0.415344635,0.050569136
1,0,0,1,-403.7633019,-66.36916954,43.49333721,0.362909415,-0.408363967,0.045454552
1,0,0,1,-415.9580334,-66.7477062,43.10275602,0.360953872,-0.401282462,0.04032859
1,0,0,1,-428.0500798,-67.10977384,42.70153993,0.35890919,-0.394102025,0.035192835
1,0,0,1,-440.0364572,-67.45528268,42.28978825,0.356776036,-0.38682427,0.030048234
1,0,0,1,-451.91421,-67.78414779,41.86760239,0.354554776,-0.379451151,0.024896375
1,0,0,1,-463.6804072,-68.09628748,41.4350869,0.352246119,-0.37198433,0.019738211
1,0,0,1,-475.3321475,-68.39162494,40.99234848,0.349850473,-0.364425805,0.014575333
1,0,0,1,-486.8665565,-68.67008683,40.53949665,0.34736859,-0.356777286,0.009408696
1,0,0,1,-498.2807904,-68.93160489,40.07664288,0.344800922,-0.349040815,0.004239893
1,0,0,1,-509.5720337,-69.17611448,39.60390132,0.342148263,-0.341218146,-0.000930117
1,0,0,1,-520.7375029,-69.40355579,39.12138824,0.339411106,-0.333311364,-0.006099742
1,0,0,1,-531.7744436,-69.61387251,38.62922274,0.336590287,-0.325322264,-0.011268022
1,0,0,1,-542.6801347,-69.80701301,38.12752615,0.333686341,-0.317252974,-0.016433367
1,0,0,1,-553.4518854,-69.98292927,37.61642245,0.330700146,-0.309105329,-0.021594816
1,0,0,1,-564.0870395,-70.14157813,37.09603768,0.327632277,-0.300881494,-0.026750783
1,0,0,1,-574.5829729,-70.28292012,36.56650039,0.324483653,-0.292583344,-0.031900308
1,0,0,1,-584.9370972,-70.40692056,36.02794121,0.32125489,-0.28421308,-0.037041809
1,0,0,1,-595.1468578,-70.5135485,35.48049321,0.317946944,-0.275772615,-0.042174329
1,0,0,1,-605.2097371,-70.6027778,34.92429145,0.314560473,-0.267264183,-0.04729629
1,0,0,1,-615.1232527,-70.67458625,34.3594732,0.311096471,-0.258689731,-0.05240674
1,0,0,1,-624.8849604,-70.72895648,33.78617765,0.307555633,-0.250051527,-0.057504105
1,0,0,1,-634.4924519,-70.765875,33.20454616,0.303938992,-0.241351552,-0.06258744
1,0,0,1,-643.9433586,-70.78533298,32.61472211,0.300247281,-0.232592102,-0.06765518
1,0,0,1,-653.2353488,-70.78732543,32.01685107,0.29648157,-0.223775188,-0.072706383
1,0,0,1,-662.3661313,-70.77185199,31.41108057,0.29264263,-0.214903135,-0.077739494
1,0,0,1,-671.3334533,-70.73891625,30.79756016,0.288731565,-0.205977984,-0.082753581
1,0,0,1,-680.1351034,-70.68852649,30.17644121,0.284749183,-0.197002085,-0.087747097
1,0,0,1,-688.7689098,-70.62069494,29.54787702,0.280696624,-0.187977505,-0.092719119
1,0,0,1,-697.2327436,-70.53543846,28.91202271,0.276574731,-0.178906618,-0.097668113
1,0,0,1,-705.5245164,-70.4327779,28.26903521,0.272384679,-0.169791515,-0.102593163
1,0,0,1,-713.6421838,-70.31273874,27.61907316,0.268127343,-0.160634592,-0.10749275
1,0,0,1,-721.5837431,-70.1753505,26.96229686,0.26380393,-0.151437961,-0.112365969
1,0,0,1,-729.3472362,-70.02064732,26.29886831,0.259415352,-0.142204039,-0.117211313
1,0,0,1,-736.9307478,-69.84866727,25.62895111,0.254962847,-0.132934957,-0.12202789
1,0,0,1,-744.3324081,-69.65945294,24.95271057,0.250447357,-0.123633147,-0.12681421
1,0,0,1,-751.5503909,-69.45305087,24.27031353,0.245870153,-0.114300761,-0.131569392
1,0,0,1,-758.5829163,-69.22951206,23.58192844,0.241232207,-0.104940245,-0.136291963
1,0,0,1,-765.4282493,-68.98889154,22.88772511,0.236534821,-0.095553764,-0.140981057
1,0,0,1,-772.0847016,-68.73124879,22.18787488,0.231778997,-0.086143779,-0.145635219
1,0,0,1,-778.550631,-68.45664726,21.48255041,0.226966065,-0.076712467,-0.150253598
1,0,0,1,-784.8244431,-68.16515476,20.77192579,0.222097057,-0.067262299,-0.154834757
1,0,0,1,-790.90459,-67.85684314,20.0561763,0.217173328,-0.057795464,-0.159377864
1,0,0,1,-796.7895726,-67.53178856,19.33547858,0.21219594,-0.04831444,-0.1638815
1,0,0,1,-802.477939,-67.1900712,18.61001035,0.207166273,-0.038821424,-0.168344849
1,0,0,1,-807.9682868,-66.83177549,17.87995063,0.202085417,-0.0293189,-0.172766517
1,0,0,1,-813.2592615,-66.45698976,17.14547947,0.196954777,-0.019809072,-0.177145705
1,0,0,1,-818.3495583,-66.06580657,16.40677815,0.191775467,-0.010294426,-0.181481041
1,0,0,1,-823.2379215,-65.65832235,15.6640289,0.186548916,-0.00077717,-0.185771746
1,0,0,1,-827.9231457,-65.2346377,14.91741505,0.181276263,0.008740207,-0.19001647
1,0,0,1,-832.4040748,-64.79485707,14.16712075,0.17595896,0.018255498,-0.194214458
1,0,0,1,-836.6796041,-64.33908903,13.41333121,0.170598167,0.027766215,-0.198364382
1,0,0,1,-840.7486787,-63.86744597,12.65623236,0.165195359,0.037270151,-0.20246551
1,0,0,1,-844.6102954,-63.38004431,11.89601107,0.159751717,0.046764821,-0.206516539
1,0,0,1,-848.2635014,-62.87700427,11.13285482,0.154268736,0.056248022,-0.210516758
1,0,0,1,-851.7073963,-62.35845003,10.36695198,0.148747618,0.065717276,-0.214464894
1,0,0,1,-854.9411304,-61.82450954,9.598491403,0.143189874,0.075170384,-0.218360258
1,0,0,1,-857.9639065,-61.27531458,8.827662767,0.137596727,0.084604876,-0.222201603
1,0,0,1,-860.7749789,-60.71100063,8.054656168,0.131969706,0.094018561,-0.225988268
1,0,0,1,-863.3736547,-60.13170695,7.279662439,0.126310051,0.103408981,-0.229719032
1,0,0,1,-865.7592927,-59.53757643,6.50287271,0.120619305,0.112773954,-0.233393259
1,0,0,1,-867.9313049,-58.92875569,5.724478748,0.114898726,0.122111034,-0.23700976
1,0,0,1,-869.8891555,-58.30539491,4.94467251,0.109149873,0.131418052,-0.240567925
1,0,0,1,-871.6323618,-57.66764792,4.163646507,0.103374016,0.140692578,-0.244066594
1,0,0,1,-873.160494,-57.01567206,3.38159334,0.097572728,0.149932457,-0.247505185
1,0,0,1,-874.4731756,-56.34962822,2.59870607,0.091747293,0.159135276,-0.250882569
1,0,0,1,-875.5700827,-55.66968072,1.815177741,0.085899295,0.168298897,-0.254198192
1,0,0,1,-876.4509453,-54.97599737,1.031201769,0.080030031,0.177420926,-0.257450958
1,0,0,1,-877.1155461,-54.26874932,0.246971466,0.074141095,0.186499246,-0.260640341
1,0,0,1,-877.5637217,-53.5481111,-0.537319563,0.068233794,0.195531484,-0.263765278
1,0,0,1,-877.7953617,-52.81426048,-1.321477914,0.062309732,0.204515542,-0.266825274
1,0,0,1,-877.8104091,-52.06737855,-2.105309991,0.056370223,0.213449075,-0.269819298
1,0,0,1,-877.6088606,-51.30764957,-2.888622506,0.05041688,0.222330007,-0.272746887
1,0,0,1,-877.1907661,-50.53526102,-3.671222073,0.044451026,0.231156018,-0.275607044
1,0,0,1,-876.5562289,-49.75040344,-4.452915716,0.038474278,0.239925059,-0.278399337
1,0,0,1,-875.7054061,-48.95327051,-5.233510446,0.032487966,0.248634838,-0.281122803
1,0,0,1,-874.6385076,-48.1440589,-6.012813786,0.02649371,0.257283334,-0.283777044
1,0,0,1,-873.355797,-47.32296829,-6.790633342,0.020492848,0.265868285,-0.286361133
1,0,0,1,-871.8575911,-46.49020126,-7.566777327,0.014487001,0.274387701,-0.288874703
1,0,0,1,-870.1442598,-45.64596332,-8.341054129,0.00847751,0.282839352,-0.291316863
1,0,0,1,-868.216226,-44.79046275,-9.113272831,0.002466,0.291221281,-0.293687281
1,0,0,1,-866.0739657,-43.92391066,-9.88324278,-0.003546189,0.299531292,-0.295985102
1,0,0,1,-863.7180076,-43.04652083,-10.65077412,-0.009557432,0.307767461,-0.298210029
1,0,0,1,-861.1489333,-42.15850977,-11.41567734,-0.015566385,0.31592763,-0.300361244
1,0,0,1,-858.3673768,-41.26009655,-12.17776385,-0.021571427,0.324009911,-0.302438484
1,0,0,1,-855.3740247,-40.35150287,-12.93684548,-0.027571215,0.332012185,-0.30444097
1,0,0,1,-852.1696156,-39.43295291,-13.69273508,-0.03356413,0.339932603,-0.306368473
1,0,0,1,-848.7549405,-38.50467329,-14.44524601,-0.039548832,0.347769085,-0.308220253
1,0,0,1,-845.1308419,-37.56689308,-15.19419273,-0.045523705,0.355519822,-0.309996118
1,0,0,1,-841.2982145,-36.61984365,-15.93939033,-0.051487414,0.363182779,-0.311695364
1,0,0,1,-837.2580039,-35.66375868,-16.68065508,-0.057438349,0.370756187,-0.313317837
1,0,0,1,-833.0112072,-34.69887409,-17.41780396,-0.063375181,0.378238055,-0.314862874
1,0,0,1,-828.5588724,-33.72542793,-18.15065522,-0.069296306,0.38562666,-0.316330354
1,0,0,1,-823.9020983,-32.7436604,-18.87902791,-0.075200401,0.392920056,-0.317719655
1,0,0,1,-819.0420339,-31.75381372,-19.60274245,-0.081085871,0.400116566,-0.319030694
1,0,0,1,-813.9798786,-30.75613214,-20.32162013,-0.086951403,0.407214292,-0.320262889
1,0,0,1,-808.7168815,-29.75086181,-21.03548372,-0.092795411,0.414211605,-0.321416194
1,0,0,1,-803.2543414,-28.73825078,-21.74415695,-0.098616591,0.421106657,-0.322490066
1,0,0,1,-797.5936062,-27.71854888,-22.44746511,-0.104413369,0.427897867,-0.323484498
1,0,0,1,-791.7360727,-26.69200772,-23.14523453,-0.110184452,0.43458344,-0.324398988
1,0,0,1,-785.6831864,-25.65888059,-23.83729319,-0.11592828,0.441161846,-0.325233566
1,0,0,1,-779.436441,-24.61942241,-24.5234702,-0.121643572,0.447631342,-0.325987771
1,0,0,1,-772.9973776,-23.57388964,-25.20359639,-0.127328781,0.453990452,-0.326661671
1,0,0,1,-766.3675855,-22.52254025,-25.87750383,-0.13298264,0.460237486,-0.327254846
1,0,0,1,-759.5487002,-21.46563366,-26.54502636,-0.13860362,0.466371024,-0.327767404
1,0,0,1,-752.5424047,-20.40343063,-27.20599917,-0.144190467,0.472389432,-0.328198965
1,0,0,1,-745.3504275,-19.33619326,-27.86025929,-0.14974167,0.478291344,-0.328549674
1,0,0,1,-737.9745433,-18.26418486,-28.50764516,-0.155255992,0.484075186,-0.328819193
1,0,0,1,-730.4165722,-17.18766995,-29.14799719,-0.16073194,0.489739648,-0.329007708
1,0,0,1,-722.6783792,-16.10691413,-29.78115725,-0.166168295,0.495283216,-0.329114921
1,0,0,1,-714.7618734,-15.02218408,-30.40696924,-0.171563583,0.500704638,-0.329141055
1,0,0,1,-706.6690085,-13.93374743,-31.02527864,-0.176916606,0.506002461,-0.329085855
1,0,0,1,-698.4017812,-12.84187274,-31.63593302,-0.182225911,0.511175494,-0.328949583
1,0,0,1,-689.9622316,-11.74682942,-32.23878158,-0.187490319,0.516222344,-0.328732024
1,0,0,1,-681.352442,-10.64888766,-32.8336757,-0.192708401,0.521141881,-0.32843348
1,0,0,1,-672.574537,-9.548318354,-33.42046848,-0.197878998,0.525932777,-0.328053778
1,0,0,1,-663.6306822,-8.445393061,-33.99901527,-0.203000707,0.530593964,-0.327593257
1,0,0,1,-654.5230848,-7.340383904,-34.56917319,-0.208072392,0.535124178,-0.327051786
1,0,0,1,-645.2539919,-6.233563536,-35.13080168,-0.213092673,0.539522415,-0.326429742
1,0,0,1,-635.8256906,-5.125205042,-35.68376207,-0.21806044,0.543787476,-0.325727036
1,0,0,1,-626.2405072,-4.015581903,-36.22791802,-0.222974338,0.547918422,-0.324944084
1,0,0,1,-616.500807,-2.904967897,-36.76313517,-0.227833285,0.551914121,-0.324080836
1,0,0,1,-606.608993,-1.793637058,-37.28928158,-0.232635952,0.5557737,-0.323137748
1,0,0,1,-596.5675062,-0.681863588,-37.8062273,-0.237381283,0.559496094,-0.322114811
1,0,0,1,-586.378824,0.430078192,-38.31384492,-0.242067979,0.563080497,-0.321012518
1,0,0,1,-576.0454605,1.541913932,-38.81200907,-0.246695012,0.566525912,-0.3198309
1,0,0,1,-565.5699654,2.653369294,-39.30059696,-0.251261112,0.569831601,-0.31857049
1,0,0,1,-554.9549235,3.76417005,-39.77948791,-0.255765279,0.572996637,-0.317231358
1,0,0,1,-544.2029538,4.874042118,-40.24856388,-0.260206276,0.576020351,-0.315814074
1,0,0,1,-533.3167095,5.98271166,-40.70770903,-0.264583134,0.578901884,-0.31431875
1,0,0,1,-522.2988764,7.089905119,-41.15681018,-0.268894646,0.581640638,-0.312745992
1,0,0,1,-511.1521733,8.195349319,-41.59575641,-0.273139874,0.584235825,-0.311095951
1,0,0,1,-499.8793505,9.298771499,-42.02443953,-0.277317646,0.586686915,-0.30936927
1,0,0,1,-488.4831894,10.39989941,-42.44275366,-0.281427055,0.588993195,-0.30756614
1,0,0,1,-476.9665018,11.49846136,-42.8505957,-0.285466964,0.591154204,-0.30568724
1,0,0,1,-465.3321297,12.5941863,-43.24786491,-0.289436499,0.5931693,-0.303732802
1,0,0,1,-453.5829433,13.68680386,-43.63446339,-0.293334557,0.595038095,-0.301703538
1,0,0,1,-441.721842,14.77604447,-44.01029563,-0.2971603,0.596760019,-0.299599719
1,0,0,1,-429.7517522,15.86163936,-44.37526902,-0.300912662,0.598334755,-0.297422094
1,0,0,1,-417.6756275,16.94332069,-44.7292934,-0.304590838,0.599761808,-0.29517097
1,0,0,1,-405.4964474,18.02082155,-45.07228152,-0.308193799,0.601040931,-0.292847133
1,0,0,1,-393.2172171,19.0938761,-45.40414865,-0.311720778,0.602171704,-0.290450926
1,0,0,1,-380.8409664,20.16221957,-45.72481303,-0.315170783,0.603153953,-0.28798317
1,0,0,1,-368.370749,21.22558837,-46.03419541,-0.318543084,0.603987329,-0.285444245
1,0,0,1,-355.8096416,22.28372011,-46.33221958,-0.321836729,0.604671734,-0.282835005
1,0,0,1,-343.1607438,23.33635374,-46.61881189,-0.325051025,0.605206892,-0.280155868
1,0,0,1,-330.4271764,24.3832295,-46.89390175,-0.328185058,0.605592777,-0.27740772
1,0,0,1,-317.6120814,25.42408912,-47.15742117,-0.331238176,0.605829189,-0.274591013
1,0,0,1,-304.7186206,26.45867576,-47.40930524,-0.334209505,0.605916174,-0.271706669
1,0,0,1,-291.7499755,27.48673417,-47.64949171,-0.337098432,0.605853606,-0.268755174
1,0,0,1,-278.7093459,28.50801067,-47.87792142,-0.339904125,0.605641604,-0.26573748
1,0,0,1,-265.5999493,29.5222533,-48.0945379,-0.34262601,0.605280118,-0.262654108
1,0,0,1,-252.4250204,30.52921178,-48.29928782,-0.345263297,0.60476934,-0.259506043
1,0,0,1,-239.18781,31.52863768,-48.49212054,-0.347815454,0.604109292,-0.256293838
1,0,0,1,-225.8915842,32.5202844,-48.67298861,-0.350281734,0.603300241,-0.253018507
1,0,0,1,-212.5396236,33.50390726,-48.84184728,-0.352661644,0.602342283,-0.249680639
1,0,0,1,-199.1352227,34.47926357,-48.998655,-0.354954482,0.601235757,-0.246281276
1,0,0,1,-185.6816889,35.44611267,-49.14337298,-0.357159797,0.599980835,-0.242821038
1,0,0,1,-172.1823417,36.40421601,-49.27596562,-0.359276929,0.598577927,-0.239300997
1,0,0,1,-158.6405118,37.35333718,-49.39640009,-0.361305473,0.597027278,-0.235721805
1,0,0,1,-145.0595406,38.29324201,-49.50464678,-0.363244812,0.595329372,-0.232084561
1,0,0,1,-131.4427789,39.22369859,-49.60067889,-0.365094582,0.593484528,-0.228389946
1,0,0,1,-117.7935866,40.14447733,-49.68447283,-0.366854212,0.5914933,-0.224639088
1,0,0,1,-104.1153315,41.05535106,-49.75600781,-0.368523383,0.58935608,-0.220832696
1,0,0,1,-90.41138834,41.95609501,-49.8152663,-0.370101569,0.587073495,-0.216971925
1,0,0,1,-76.68513857,42.84648697,-49.86223356,-0.371588494,0.584646008,-0.213057514
1,0,0,1,-62.93996887,43.72630721,-49.89689811,-0.372983678,0.582074319,-0.209090641
1,0,0,1,-49.17927077,44.59533868,-49.9192513,-0.374286889,0.579358962,-0.205072073
1,0,0,1,-35.40643945,45.45336693,-49.92928772,-0.375497694,0.576500706,-0.201003012
1,0,0,1,-21.62487328,46.30018028,-49.92700478,-0.376615906,0.573500158,-0.196884253
1,0,0,1,-7.837972585,47.13556976,-49.91240316,-0.377641136,0.570358157,-0.192717021
1,0,0,1,5.950860794,47.95932928,-49.88548635,-0.378573245,0.567075379,-0.188502134
